Model,WISmodel,Location,plausible_scenario,Baseline_model,WISbaseline,Label,Target,WISratio,Round
MOBS_NEU-GLEAM_COVID,93.99683414317805,Virginia,Scenario A,COVIDhub-ensemble_4wks,26.039866220735785,Baseline,death,3.609727997309276,14
MOBS_NEU-GLEAM_COVID,84.96946917442217,Washington,Scenario A,COVIDhub-baseline_4wks,20.373607196085906,Baseline,death,4.170565789191526,14
MOBS_NEU-GLEAM_COVID,84.96946917442217,Washington,Scenario A,COVIDhub-ensemble_4wks,14.089375696767002,Baseline,death,6.030747635888478,14
MOBS_NEU-GLEAM_COVID,35.459836800735985,West Virginia,Scenario A,COVIDhub-baseline_4wks,11.73491004120019,Baseline,death,3.021739125075502,14
MOBS_NEU-GLEAM_COVID,35.459836800735985,West Virginia,Scenario A,COVIDhub-ensemble_4wks,7.529375696767006,Baseline,death,4.709532135042999,14
MOBS_NEU-GLEAM_COVID,86.80832150064785,Wisconsin,Scenario A,COVIDhub-baseline_4wks,17.008550711774124,Baseline,death,5.103804725734511,14
MOBS_NEU-GLEAM_COVID,86.80832150064785,Wisconsin,Scenario A,COVIDhub-ensemble_4wks,9.759676700111482,Baseline,death,8.894589868909925,14
MOBS_NEU-GLEAM_COVID,6.5806309839324815,Wyoming,Scenario A,COVIDhub-baseline_4wks,3.1605091663882092,Baseline,death,2.082142666731369,14
MOBS_NEU-GLEAM_COVID,6.5806309839324815,Wyoming,Scenario A,COVIDhub-ensemble_4wks,1.876800445930881,Baseline,death,3.5063029733395714,14
MOBS_NEU-GLEAM_COVID,15.114453704113089,Alabama,Scenario A,COVIDhub-baseline_4wks,25.47151370492036,Baseline,death,0.5933865524919084,15
MOBS_NEU-GLEAM_COVID,15.114453704113089,Alabama,Scenario A,COVIDhub-ensemble_4wks,14.560827489481069,Baseline,death,1.0380216175922672,15
MOBS_NEU-GLEAM_COVID,29.499664208340338,Alaska,Scenario A,COVIDhub-baseline_4wks,6.366866317403707,Baseline,death,4.633309816432547,15
MOBS_NEU-GLEAM_COVID,29.499664208340338,Alaska,Scenario A,COVIDhub-ensemble_4wks,5.481430575035064,Baseline,death,5.381745477666956,15
MOBS_NEU-GLEAM_COVID,34.706544806413696,Arizona,Scenario A,COVIDhub-baseline_4wks,35.2809359035652,Baseline,death,0.9837195050969875,15
MOBS_NEU-GLEAM_COVID,34.706544806413696,Arizona,Scenario A,COVIDhub-ensemble_4wks,13.662510518934083,Baseline,death,2.540275797651969,15
MOBS_NEU-GLEAM_COVID,37.35102821980604,Arkansas,Scenario A,COVIDhub-baseline_4wks,20.278836638911965,Baseline,death,1.841872336410816,15
MOBS_NEU-GLEAM_COVID,37.35102821980604,Arkansas,Scenario A,COVIDhub-ensemble_4wks,15.914249649368866,Baseline,death,2.347017864036544,15
MOBS_NEU-GLEAM_COVID,262.98246314567865,California,Scenario A,COVIDhub-baseline_4wks,88.90324513403621,Baseline,death,2.958074958334642,15
MOBS_NEU-GLEAM_COVID,262.98246314567865,California,Scenario A,COVIDhub-ensemble_4wks,42.32782608695652,Baseline,death,6.212992432104083,15
MOBS_NEU-GLEAM_COVID,34.82608015218213,Colorado,Scenario A,COVIDhub-baseline_4wks,15.677798468847238,Baseline,death,2.2213629178474084,15
MOBS_NEU-GLEAM_COVID,34.82608015218213,Colorado,Scenario A,COVIDhub-ensemble_4wks,10.396816269284711,Baseline,death,3.3496869859159415,15
MOBS_NEU-GLEAM_COVID,24.333757411699526,Connecticut,Scenario A,COVIDhub-baseline_4wks,15.20175061552018,Baseline,death,1.6007207345485628,15
MOBS_NEU-GLEAM_COVID,24.333757411699526,Connecticut,Scenario A,COVIDhub-ensemble_4wks,10.520743338008415,Baseline,death,2.312931380408138,15
MOBS_NEU-GLEAM_COVID,7.397646820085708,Delaware,Scenario A,COVIDhub-baseline_4wks,6.115233395503659,Baseline,death,1.20970800975887,15
MOBS_NEU-GLEAM_COVID,7.397646820085708,Delaware,Scenario A,COVIDhub-ensemble_4wks,4.432664796633941,Baseline,death,1.6688938053026936,15
MOBS_NEU-GLEAM_COVID,4.558262886355935,District of Columbia,Scenario A,COVIDhub-baseline_4wks,1.998485141534444,Baseline,death,2.2808590324850178,15
MOBS_NEU-GLEAM_COVID,4.558262886355935,District of Columbia,Scenario A,COVIDhub-ensemble_4wks,1.3106591865357644,Baseline,death,3.477839955025984,15
MOBS_NEU-GLEAM_COVID,448.79361143092075,Florida,Scenario A,COVIDhub-baseline_4wks,106.7884612919201,Baseline,death,4.202641427748315,15
MOBS_NEU-GLEAM_COVID,448.79361143092075,Florida,Scenario A,COVIDhub-ensemble_4wks,123.2569144460028,Baseline,death,3.641123205526382,15
MOBS_NEU-GLEAM_COVID,177.36316106263655,Georgia,Scenario A,COVIDhub-baseline_4wks,37.10006219195572,Baseline,death,4.780670181763027,15
MOBS_NEU-GLEAM_COVID,177.36316106263655,Georgia,Scenario A,COVIDhub-ensemble_4wks,13.785147265077136,Baseline,death,12.866250730013084,15
MOBS_NEU-GLEAM_COVID,13.583880447805186,Hawaii,Scenario A,COVIDhub-baseline_4wks,3.4250612072824795,Baseline,death,3.966025605300917,15
MOBS_NEU-GLEAM_COVID,13.583880447805186,Hawaii,Scenario A,COVIDhub-ensemble_4wks,2.102117812061711,Baseline,death,6.461997691024945,15
MOBS_NEU-GLEAM_COVID,14.27545246672583,Idaho,Scenario A,COVIDhub-baseline_4wks,6.174485628824032,Baseline,death,2.312006752446629,15
MOBS_NEU-GLEAM_COVID,14.27545246672583,Idaho,Scenario A,COVIDhub-ensemble_4wks,3.2776437587657776,Baseline,death,4.355400866414281,15
MOBS_NEU-GLEAM_COVID,55.55250784179392,Illinois,Scenario A,COVIDhub-baseline_4wks,34.35165185414687,Baseline,death,1.6171713685753284,15
MOBS_NEU-GLEAM_COVID,55.55250784179392,Illinois,Scenario A,COVIDhub-ensemble_4wks,18.359831697054705,Baseline,death,3.0257634578810264,15
MOBS_NEU-GLEAM_COVID,43.38346699616498,Indiana,Scenario A,COVIDhub-baseline_4wks,46.596794859090245,Baseline,death,0.9310397233834978,15
MOBS_NEU-GLEAM_COVID,43.38346699616498,Indiana,Scenario A,COVIDhub-ensemble_4wks,15.516942496493687,Baseline,death,2.795877280976468,15
MOBS_NEU-GLEAM_COVID,16.74757601657495,Iowa,Scenario A,COVIDhub-baseline_4wks,12.123859275000187,Baseline,death,1.3813733429840303,15
MOBS_NEU-GLEAM_COVID,16.74757601657495,Iowa,Scenario A,COVIDhub-ensemble_4wks,5.7015988779803655,Baseline,death,2.9373472906440794,15
MOBS_NEU-GLEAM_COVID,72.50012634065106,Kansas,Scenario A,COVIDhub-baseline_4wks,39.831350828459875,Baseline,death,1.820177443965798,15
MOBS_NEU-GLEAM_COVID,72.50012634065106,Kansas,Scenario A,COVIDhub-ensemble_4wks,25.178681626928466,Baseline,death,2.879425039598283,15
MOBS_NEU-GLEAM_COVID,73.06374583010897,Kentucky,Scenario A,COVIDhub-baseline_4wks,20.712730393280797,Baseline,death,3.527480174888523,15
MOBS_NEU-GLEAM_COVID,73.06374583010897,Kentucky,Scenario A,COVIDhub-ensemble_4wks,7.117896213183731,Baseline,death,10.264795052052133,15
MOBS_NEU-GLEAM_COVID,24.42303492524108,Louisiana,Scenario A,COVIDhub-baseline_4wks,16.220160589051197,Baseline,death,1.5057209077033997,15
MOBS_NEU-GLEAM_COVID,24.42303492524108,Louisiana,Scenario A,COVIDhub-ensemble_4wks,6.916072931276297,Baseline,death,3.5313443290619024,15
MOBS_NEU-GLEAM_COVID,19.509918568470468,Maine,Scenario A,COVIDhub-baseline_4wks,7.8142194940013905,Baseline,death,2.4967200605828026,15
MOBS_NEU-GLEAM_COVID,19.509918568470468,Maine,Scenario A,COVIDhub-ensemble_4wks,6.102664796633942,Baseline,death,3.196950712290734,15
MOBS_NEU-GLEAM_COVID,40.38843389468434,Maryland,Scenario A,COVIDhub-baseline_4wks,15.218347849547918,Baseline,death,2.653930261942602,15
MOBS_NEU-GLEAM_COVID,40.38843389468434,Maryland,Scenario A,COVIDhub-ensemble_4wks,6.590294530154278,Baseline,death,6.128471756441947,15
MOBS_NEU-GLEAM_COVID,71.63172358161601,Massachusetts,Scenario A,COVIDhub-baseline_4wks,26.048393452266215,Baseline,death,2.7499478504454196,15
MOBS_NEU-GLEAM_COVID,71.63172358161601,Massachusetts,Scenario A,COVIDhub-ensemble_4wks,12.650266479663399,Baseline,death,5.662467561198917,15
MOBS_NEU-GLEAM_COVID,142.3552799057835,Michigan,Scenario A,COVIDhub-baseline_4wks,48.11482204403812,Baseline,death,2.958657516710543,15
MOBS_NEU-GLEAM_COVID,142.3552799057835,Michigan,Scenario A,COVIDhub-ensemble_4wks,28.098709677419357,Baseline,death,5.0662568331450055,15
MOBS_NEU-GLEAM_COVID,34.17971695938301,Minnesota,Scenario A,COVIDhub-baseline_4wks,12.699714885963024,Baseline,death,2.691376717217628,15
MOBS_NEU-GLEAM_COVID,34.17971695938301,Minnesota,Scenario A,COVIDhub-ensemble_4wks,7.48147265077139,Baseline,death,4.5685814217149945,15
MOBS_NEU-GLEAM_COVID,42.78246858861576,Mississippi,Scenario A,COVIDhub-baseline_4wks,11.79270894985037,Baseline,death,3.627874542698571,15
MOBS_NEU-GLEAM_COVID,42.78246858861576,Mississippi,Scenario A,COVIDhub-ensemble_4wks,6.210154277699861,Baseline,death,6.889115257932317,15
MOBS_NEU-GLEAM_COVID,32.77934478974841,Missouri,Scenario A,COVIDhub-baseline_4wks,43.42650019670394,Baseline,death,0.7548235441785923,15
MOBS_NEU-GLEAM_COVID,32.77934478974841,Missouri,Scenario A,COVIDhub-ensemble_4wks,11.838948106591864,Baseline,death,2.7687717265604905,15
MOBS_NEU-GLEAM_COVID,7.756641667444825,Montana,Scenario A,COVIDhub-baseline_4wks,5.367020618236338,Baseline,death,1.4452416376208637,15
MOBS_NEU-GLEAM_COVID,7.756641667444825,Montana,Scenario A,COVIDhub-ensemble_4wks,2.9781206171107995,Baseline,death,2.6045424832288595,15
MOBS_NEU-GLEAM_COVID,15.179309998339523,Nebraska,Scenario A,COVIDhub-baseline_4wks,12.567699102587797,Baseline,death,1.2078034232387034,15
MOBS_NEU-GLEAM_COVID,15.179309998339523,Nebraska,Scenario A,COVIDhub-ensemble_4wks,11.787994389901824,Baseline,death,1.2876923330861836,15
MOBS_NEU-GLEAM_COVID,34.81263013264223,Nevada,Scenario A,COVIDhub-baseline_4wks,12.965426131940141,Baseline,death,2.685035553662352,15
MOBS_NEU-GLEAM_COVID,34.81263013264223,Nevada,Scenario A,COVIDhub-ensemble_4wks,7.520715287517533,Baseline,death,4.628898821688185,15
MOBS_NEU-GLEAM_COVID,8.969032003120239,New Hampshire,Scenario A,COVIDhub-baseline_4wks,4.690747690272837,Baseline,death,1.9120687351654497,15
MOBS_NEU-GLEAM_COVID,8.969032003120239,New Hampshire,Scenario A,COVIDhub-ensemble_4wks,2.973955119214586,Baseline,death,3.0158599049366077,15
MOBS_NEU-GLEAM_COVID,32.76303133395159,New Jersey,Scenario A,COVIDhub-baseline_4wks,27.182823998780663,Baseline,death,1.2052843124548516,15
MOBS_NEU-GLEAM_COVID,32.76303133395159,New Jersey,Scenario A,COVIDhub-ensemble_4wks,13.347419354838712,Baseline,death,2.454634147841794,15
MOBS_NEU-GLEAM_COVID,140.25866358477938,New Mexico,Scenario A,COVIDhub-baseline_4wks,13.877958071720274,Baseline,death,10.106577845237236,15
MOBS_NEU-GLEAM_COVID,140.25866358477938,New Mexico,Scenario A,COVIDhub-ensemble_4wks,7.467279102384292,Baseline,death,18.78310180477853,15
MOBS_NEU-GLEAM_COVID,145.38435653086864,New York,Scenario A,COVIDhub-baseline_4wks,89.42360977381301,Baseline,death,1.6257938691873663,15
MOBS_NEU-GLEAM_COVID,145.38435653086864,New York,Scenario A,COVIDhub-ensemble_4wks,57.97448807854138,Baseline,death,2.507729888600449,15
MOBS_NEU-GLEAM_COVID,84.91001916629054,North Carolina,Scenario A,COVIDhub-baseline_4wks,57.53056648936755,Baseline,death,1.4759114041052088,15
MOBS_NEU-GLEAM_COVID,84.91001916629054,North Carolina,Scenario A,COVIDhub-ensemble_4wks,43.03646563814867,Baseline,death,1.972978447631258,15
MOBS_NEU-GLEAM_COVID,16.177230386863783,North Dakota,Scenario A,COVIDhub-baseline_4wks,17.841501947225645,Baseline,death,0.9067190887132316,15
MOBS_NEU-GLEAM_COVID,16.177230386863783,North Dakota,Scenario A,COVIDhub-ensemble_4wks,13.24451612903226,Baseline,death,1.2214285693233407,15
MOBS_NEU-GLEAM_COVID,58.349941315406824,Ohio,Scenario A,COVIDhub-baseline_4wks,31.380888384726056,Baseline,death,1.8594101161204648,15
MOBS_NEU-GLEAM_COVID,58.349941315406824,Ohio,Scenario A,COVIDhub-ensemble_4wks,16.611065918653576,Baseline,death,3.5127150539979572,15
MOBS_NEU-GLEAM_COVID,26.811517428193646,Oklahoma,Scenario A,COVIDhub-baseline_4wks,47.700725658948734,Baseline,death,0.5620777683738185,15
MOBS_NEU-GLEAM_COVID,26.811517428193646,Oklahoma,Scenario A,COVIDhub-ensemble_4wks,14.96396914446003,Baseline,death,1.7917383529302333,15
MOBS_NEU-GLEAM_COVID,127.32807271845022,Oregon,Scenario A,COVIDhub-baseline_4wks,16.28830090064926,Baseline,death,7.81714885395903,15
MOBS_NEU-GLEAM_COVID,127.32807271845022,Oregon,Scenario A,COVIDhub-ensemble_4wks,11.639957924263676,Baseline,death,10.938877403760442,15
MOBS_NEU-GLEAM_COVID,86.08938902856094,Pennsylvania,Scenario A,COVIDhub-baseline_4wks,43.627313457612836,Baseline,death,1.9732910923383618,15
MOBS_NEU-GLEAM_COVID,86.08938902856094,Pennsylvania,Scenario A,COVIDhub-ensemble_4wks,17.50082748948107,Baseline,death,4.919161055687525,15
MOBS_NEU-GLEAM_COVID,11.680009399499736,Rhode Island,Scenario A,COVIDhub-baseline_4wks,4.512360618057094,Baseline,death,2.5884476858431693,15
MOBS_NEU-GLEAM_COVID,11.680009399499736,Rhode Island,Scenario A,COVIDhub-ensemble_4wks,2.9130014025245448,Baseline,death,4.009613379992638,15
MOBS_NEU-GLEAM_COVID,204.76200906693165,South Carolina,Scenario A,COVIDhub-baseline_4wks,24.379857360633213,Baseline,death,8.398818993812743,15
MOBS_NEU-GLEAM_COVID,204.76200906693165,South Carolina,Scenario A,COVIDhub-ensemble_4wks,21.830420757363253,Baseline,death,9.37966388017816,15
MOBS_NEU-GLEAM_COVID,14.264051631148199,South Dakota,Scenario A,COVIDhub-baseline_4wks,3.2702586450745295,Baseline,death,4.361750301503482,15
MOBS_NEU-GLEAM_COVID,14.264051631148199,South Dakota,Scenario A,COVIDhub-ensemble_4wks,2.159396914446003,Baseline,death,6.605571924144231,15
MOBS_NEU-GLEAM_COVID,97.71143898695435,Tennessee,Scenario A,COVIDhub-baseline_4wks,35.84317607520604,Baseline,death,2.726082052046295,15
MOBS_NEU-GLEAM_COVID,97.71143898695435,Tennessee,Scenario A,COVIDhub-ensemble_4wks,16.682215988779806,Baseline,death,5.85722178951966,15
MOBS_NEU-GLEAM_COVID,98.94337636692936,Texas,Scenario A,COVIDhub-baseline_4wks,73.73037463234802,Baseline,death,1.3419622083883938,15
MOBS_NEU-GLEAM_COVID,98.94337636692936,Texas,Scenario A,COVIDhub-ensemble_4wks,27.521290322580647,Baseline,death,3.5951576109695833,15
MOBS_NEU-GLEAM_COVID,8.354930248351332,Utah,Scenario A,COVIDhub-baseline_4wks,6.091348500634376,Baseline,death,1.3716060158897851,15
MOBS_NEU-GLEAM_COVID,8.354930248351332,Utah,Scenario A,COVIDhub-ensemble_4wks,3.4294810659186545,Baseline,death,2.4362083031688346,15
MOBS_NEU-GLEAM_COVID,5.694567564837819,Vermont,Scenario A,COVIDhub-baseline_4wks,7.160008143391391,Baseline,death,0.7953297609156832,15
MOBS_NEU-GLEAM_COVID,5.694567564837819,Vermont,Scenario A,COVIDhub-ensemble_4wks,4.660280504908835,Baseline,death,1.2219366535639935,15
MOBS_NEU-GLEAM_COVID,49.38353063454802,Virginia,Scenario A,COVIDhub-baseline_4wks,34.05533677806904,Baseline,death,1.4500966751957078,15
MOBS_NEU-GLEAM_COVID,49.38353063454802,Virginia,Scenario A,COVIDhub-ensemble_4wks,26.801879382889197,Baseline,death,1.8425398431602285,15
MOBS_NEU-GLEAM_COVID,98.8147961279409,Washington,Scenario A,COVIDhub-baseline_4wks,20.895813451787404,Baseline,death,4.728927943194687,15
MOBS_NEU-GLEAM_COVID,98.8147961279409,Washington,Scenario A,COVIDhub-ensemble_4wks,13.739495091164097,Baseline,death,7.192025287122009,15
MOBS_NEU-GLEAM_COVID,18.343805095552877,West Virginia,Scenario A,COVIDhub-baseline_4wks,11.633205114025195,Baseline,death,1.5768487631527501,15
MOBS_NEU-GLEAM_COVID,18.343805095552877,West Virginia,Scenario A,COVIDhub-ensemble_4wks,6.935063113604488,Baseline,death,2.6450812047503796,15
MOBS_NEU-GLEAM_COVID,14.753210662281393,Wisconsin,Scenario A,COVIDhub-baseline_4wks,17.025266443063447,Baseline,death,0.8665480044978826,15
MOBS_NEU-GLEAM_COVID,14.753210662281393,Wisconsin,Scenario A,COVIDhub-ensemble_4wks,9.493085553997194,Baseline,death,1.5541006744713632,15
MOBS_NEU-GLEAM_COVID,2.553611199380686,Wyoming,Scenario A,COVIDhub-baseline_4wks,3.128962392295032,Baseline,death,0.8161207707925382,15
MOBS_NEU-GLEAM_COVID,2.553611199380686,Wyoming,Scenario A,COVIDhub-ensemble_4wks,1.8696493688639553,Baseline,death,1.3658235827032759,15
MOBS_NEU-GLEAM_COVID,41.10281694310628,Alabama,Scenario D,COVIDhub-baseline_4wks,22.249897811493824,Baseline,death,1.847326099712397,16
MOBS_NEU-GLEAM_COVID,41.10281694310628,Alabama,Scenario D,COVIDhub-ensemble_4wks,11.812004830917875,Baseline,death,3.479749418618576,16
MOBS_NEU-GLEAM_COVID,13.047623653370701,Alaska,Scenario D,COVIDhub-baseline_4wks,6.112152605534509,Baseline,death,2.134701879262009,16
MOBS_NEU-GLEAM_COVID,13.047623653370701,Alaska,Scenario D,COVIDhub-ensemble_4wks,4.949444444444444,Baseline,death,2.6361794338385076,16
MOBS_NEU-GLEAM_COVID,43.532153727835976,Arizona,Scenario D,COVIDhub-baseline_4wks,38.086274943468034,Baseline,death,1.1429879606879731,16
MOBS_NEU-GLEAM_COVID,43.532153727835976,Arizona,Scenario D,COVIDhub-ensemble_4wks,17.687028985507247,Baseline,death,2.461247378715002,16
MOBS_NEU-GLEAM_COVID,12.54857043683168,Arkansas,Scenario D,COVIDhub-baseline_4wks,18.9996121630697,Baseline,death,0.6604645573356931,16
MOBS_NEU-GLEAM_COVID,12.54857043683168,Arkansas,Scenario D,COVIDhub-ensemble_4wks,11.307246376811593,Baseline,death,1.1097812870307435,16
MOBS_NEU-GLEAM_COVID,109.29155791423369,California,Scenario D,COVIDhub-baseline_4wks,90.9362476605998,Baseline,death,1.2018481158595984,16
MOBS_NEU-GLEAM_COVID,109.29155791423369,California,Scenario D,COVIDhub-ensemble_4wks,49.15905797101449,Baseline,death,2.223223194770635,16
MOBS_NEU-GLEAM_COVID,21.010338893876686,Colorado,Scenario D,COVIDhub-baseline_4wks,14.81828463524853,Baseline,death,1.417865792906893,16
MOBS_NEU-GLEAM_COVID,21.010338893876686,Colorado,Scenario D,COVIDhub-ensemble_4wks,10.844879227053141,Baseline,death,1.9373511178866107,16
MOBS_NEU-GLEAM_COVID,19.233782405734594,Connecticut,Scenario D,COVIDhub-baseline_4wks,15.880168835254775,Baseline,death,1.211182488377241,16
MOBS_NEU-GLEAM_COVID,19.233782405734594,Connecticut,Scenario D,COVIDhub-ensemble_4wks,12.32176328502415,Baseline,death,1.5609602262941782,16
MOBS_NEU-GLEAM_COVID,4.342258337314146,Delaware,Scenario D,COVIDhub-baseline_4wks,5.72648655769891,Baseline,death,0.7582761774715503,16
MOBS_NEU-GLEAM_COVID,4.342258337314146,Delaware,Scenario D,COVIDhub-ensemble_4wks,4.13487922705314,Baseline,death,1.0501536076082207,16
MOBS_NEU-GLEAM_COVID,2.3049162461176746,District of Columbia,Scenario D,COVIDhub-baseline_4wks,1.8135737990991023,Baseline,death,1.2709249809754906,16
MOBS_NEU-GLEAM_COVID,2.3049162461176746,District of Columbia,Scenario D,COVIDhub-ensemble_4wks,1.1593478260869567,Baseline,death,1.9881145194339587,16
MOBS_NEU-GLEAM_COVID,231.22212819938846,Florida,Scenario D,COVIDhub-baseline_4wks,118.31642735758884,Baseline,death,1.9542690171041395,16
MOBS_NEU-GLEAM_COVID,231.22212819938846,Florida,Scenario D,COVIDhub-ensemble_4wks,176.76814009661834,Baseline,death,1.308053182394783,16
MOBS_NEU-GLEAM_COVID,24.577469835420768,Georgia,Scenario D,COVIDhub-baseline_4wks,35.41782040122938,Baseline,death,0.6939294839997457,16
MOBS_NEU-GLEAM_COVID,24.577469835420768,Georgia,Scenario D,COVIDhub-ensemble_4wks,15.265144927536234,Baseline,death,1.6100384209969978,16
MOBS_NEU-GLEAM_COVID,4.216011347748182,Hawaii,Scenario D,COVIDhub-baseline_4wks,3.1465559231002938,Baseline,death,1.3398812704381102,16
MOBS_NEU-GLEAM_COVID,4.216011347748182,Hawaii,Scenario D,COVIDhub-ensemble_4wks,2.101521739130435,Baseline,death,2.006170704421396,16
MOBS_NEU-GLEAM_COVID,4.428408080514188,Idaho,Scenario D,COVIDhub-baseline_4wks,6.002374790447181,Baseline,death,0.7377760028517427,16
MOBS_NEU-GLEAM_COVID,4.428408080514188,Idaho,Scenario D,COVIDhub-ensemble_4wks,2.998188405797101,Baseline,death,1.477027951929808,16
MOBS_NEU-GLEAM_COVID,35.429370780526426,Illinois,Scenario D,COVIDhub-baseline_4wks,36.132294337996534,Baseline,death,0.980545836616555,16
MOBS_NEU-GLEAM_COVID,35.429370780526426,Illinois,Scenario D,COVIDhub-ensemble_4wks,22.59586956521739,Baseline,death,1.567957837527266,16
MOBS_NEU-GLEAM_COVID,28.745414140480015,Indiana,Scenario D,COVIDhub-baseline_4wks,66.13110306837004,Baseline,death,0.43467313876136915,16
MOBS_NEU-GLEAM_COVID,28.745414140480015,Indiana,Scenario D,COVIDhub-ensemble_4wks,19.75309178743961,Baseline,death,1.4552361954171826,16
MOBS_NEU-GLEAM_COVID,11.86455983615988,Iowa,Scenario D,COVIDhub-baseline_4wks,11.655349479954946,Baseline,death,1.0179497282826857,16
MOBS_NEU-GLEAM_COVID,11.86455983615988,Iowa,Scenario D,COVIDhub-ensemble_4wks,5.201207729468599,Baseline,death,2.281116320145911,16
MOBS_NEU-GLEAM_COVID,15.24827558489797,Kansas,Scenario D,COVIDhub-baseline_4wks,19.156592703170993,Baseline,death,0.7959805703012061,16
MOBS_NEU-GLEAM_COVID,15.24827558489797,Kansas,Scenario D,COVIDhub-ensemble_4wks,11.386038647342996,Baseline,death,1.3392081352592502,16
MOBS_NEU-GLEAM_COVID,5.705705198565145,Kentucky,Scenario D,COVIDhub-baseline_4wks,19.61602793006554,Baseline,death,0.2908695490701252,16
MOBS_NEU-GLEAM_COVID,5.705705198565145,Kentucky,Scenario D,COVIDhub-ensemble_4wks,6.5648309178743975,Baseline,death,0.8691320873215382,16
MOBS_NEU-GLEAM_COVID,7.993147455814049,Louisiana,Scenario D,COVIDhub-baseline_4wks,14.104281857599986,Baseline,death,0.5667177908464018,16
MOBS_NEU-GLEAM_COVID,7.993147455814049,Louisiana,Scenario D,COVIDhub-ensemble_4wks,5.538599033816426,Baseline,death,1.4431713519991523,16
MOBS_NEU-GLEAM_COVID,9.135768520791821,Maine,Scenario D,COVIDhub-baseline_4wks,8.361727856506826,Baseline,death,1.0925694638199281,16
MOBS_NEU-GLEAM_COVID,9.135768520791821,Maine,Scenario D,COVIDhub-ensemble_4wks,6.532946859903382,Baseline,death,1.3984146384020844,16
MOBS_NEU-GLEAM_COVID,12.798029486275318,Maryland,Scenario D,COVIDhub-baseline_4wks,15.25115077884595,Baseline,death,0.8391517251292785,16
MOBS_NEU-GLEAM_COVID,12.798029486275318,Maryland,Scenario D,COVIDhub-ensemble_4wks,7.432246376811597,Baseline,death,1.7219598002300913,16
MOBS_NEU-GLEAM_COVID,60.65976256774828,Massachusetts,Scenario D,COVIDhub-baseline_4wks,28.196560182830083,Baseline,death,2.151317826515811,16
MOBS_NEU-GLEAM_COVID,60.65976256774828,Massachusetts,Scenario D,COVIDhub-ensemble_4wks,16.134855072463765,Baseline,death,3.7595480278761277,16
MOBS_NEU-GLEAM_COVID,75.29734849066683,Michigan,Scenario D,COVIDhub-baseline_4wks,55.213875292271034,Baseline,death,1.3637396051641957,16
MOBS_NEU-GLEAM_COVID,75.29734849066683,Michigan,Scenario D,COVIDhub-ensemble_4wks,35.45135265700483,Baseline,death,2.12396263745352,16
MOBS_NEU-GLEAM_COVID,26.731135143245698,Minnesota,Scenario D,COVIDhub-baseline_4wks,13.209199019536088,Baseline,death,2.0236757053710064,16
MOBS_NEU-GLEAM_COVID,26.731135143245698,Minnesota,Scenario D,COVIDhub-ensemble_4wks,8.903285024154592,Baseline,death,3.0023901369802486,16
MOBS_NEU-GLEAM_COVID,7.060265692917493,Mississippi,Scenario D,COVIDhub-baseline_4wks,10.767661031405003,Baseline,death,0.6556916745731031,16
MOBS_NEU-GLEAM_COVID,7.060265692917493,Mississippi,Scenario D,COVIDhub-ensemble_4wks,5.869661835748792,Baseline,death,1.2028402811755536,16
MOBS_NEU-GLEAM_COVID,16.83162063931592,Missouri,Scenario D,COVIDhub-baseline_4wks,29.365090858497954,Baseline,death,0.5731846947255408,16
MOBS_NEU-GLEAM_COVID,16.83162063931592,Missouri,Scenario D,COVIDhub-ensemble_4wks,10.815314009661837,Baseline,death,1.556276648489302,16
MOBS_NEU-GLEAM_COVID,4.942230322503118,Montana,Scenario D,COVIDhub-baseline_4wks,5.150801339979584,Baseline,death,0.959507074004665,16
MOBS_NEU-GLEAM_COVID,4.942230322503118,Montana,Scenario D,COVIDhub-ensemble_4wks,1.86012077294686,Baseline,death,2.6569405569690434,16
MOBS_NEU-GLEAM_COVID,13.892953006404305,Nebraska,Scenario D,COVIDhub-baseline_4wks,11.919085112419964,Baseline,death,1.1656056547433766,16
MOBS_NEU-GLEAM_COVID,13.892953006404305,Nebraska,Scenario D,COVIDhub-ensemble_4wks,13.10495169082126,Baseline,death,1.060130043526598,16
MOBS_NEU-GLEAM_COVID,14.07848866645262,Nevada,Scenario D,COVIDhub-baseline_4wks,11.693833062426034,Baseline,death,1.2039242044329184,16
MOBS_NEU-GLEAM_COVID,14.07848866645262,Nevada,Scenario D,COVIDhub-ensemble_4wks,6.581956521739131,Baseline,death,2.138951939283352,16
MOBS_NEU-GLEAM_COVID,5.089159461325845,New Hampshire,Scenario D,COVIDhub-baseline_4wks,5.243156337781977,Baseline,death,0.9706289748893357,16
MOBS_NEU-GLEAM_COVID,5.089159461325845,New Hampshire,Scenario D,COVIDhub-ensemble_4wks,3.7047101449275357,Baseline,death,1.3736997665779298,16
MOBS_NEU-GLEAM_COVID,36.10933640117067,New Jersey,Scenario D,COVIDhub-baseline_4wks,27.277495731718187,Baseline,death,1.3237775474814886,16
MOBS_NEU-GLEAM_COVID,36.10933640117067,New Jersey,Scenario D,COVIDhub-ensemble_4wks,17.567342995169085,Baseline,death,2.05548080953964,16
MOBS_NEU-GLEAM_COVID,7.458028300428465,New Mexico,Scenario D,COVIDhub-baseline_4wks,10.239173841319335,Baseline,death,0.7283818417392438,16
MOBS_NEU-GLEAM_COVID,7.458028300428465,New Mexico,Scenario D,COVIDhub-ensemble_4wks,5.817657004830918,Baseline,death,1.2819642502532205,16
